run_id,model_key,model_id,provider,strategy,experiment_code,timestamp,n_samples_summary,n_samples_jsonl,duration_seconds,precision,recall,f1,f2,avg_jaccard,avg_containment,avg_span_coverage,laziness_rate,tp,fp,fn,tn,total_input_tokens,total_output_tokens,total_tokens,total_cost_usd,avg_latency_ms,f1_common,f2_common,jaccard_common,tp_common,fp_common,fn_common,tn_common,f1_moderate,f2_moderate,jaccard_moderate,tp_moderate,fp_moderate,fn_moderate,tn_moderate,f1_rare,f2_rare,jaccard_rare,tp_rare,fp_rare,fn_rare,tn_rare,num_orchestrator_calls,num_temporal_renewal_calls,num_risk_liability_calls,num_ip_commercial_calls,routing_accuracy
cot_gpt-4.1-mini_20260415_085852,gpt-4.1-mini,gpt-4.1-mini,openai,cot,B4,2026-04-15T09:20:59.318720,2994,2999,1326.517391,0.5939887926642894,0.9380530973451328,0.727386150966937,0.8406633020908435,0.35387193078471174,0.9669961554595914,0.8889558781991703,0.015285599356395816,1166,797,77,954,31634234,1951647,33585881,15.776328800000012,8694.771398675624,0.9400000000000001,0.9641924654979485,0.2691727697615304,517,56,10,27,0.6303030303030303,0.7807807807807806,0.4493941417383377,468,513,36,660,0.5829307568438002,0.7199681782020684,0.33733072106107953,181,228,31,267,,,,,
cot_gpt-4.1-nano_20260415_085852,gpt-4.1-nano,gpt-4.1-nano,openai,cot,B4,2026-04-15T09:09:24.811491,2998,2999,632.025676,0.6995260663507109,0.5937248592115849,0.6422976501305484,0.6122448979591837,0.4012530208509141,0.7663789908970806,0.5104599684831336,0.13435237329042637,738,317,505,1438,31642027,1201381,32843408,3.6447551000000042,4175.205827354878,0.8236514522821576,0.7799607072691551,0.3515123725967061,397,40,130,44,0.5766497461928934,0.5686824189026832,0.48497430334078356,284,197,220,979,0.326647564469914,0.2893401015228426,0.3258652626201291,57,80,155,415,,,,,
multiagent_claude-haiku-4.5_20260416_014046,claude-haiku-4.5,claude-haiku-4-5-20251001,anthropic,multiagent,M1,2026-04-16T02:15:44.411692,2999,2999,2097.654306,0.7607142857142857,0.8561093247588425,0.8055975794251136,0.8351631116687579,0.4029856613896727,0.8886063879827797,0.7936203444643961,0.08762057877813505,1065,335,179,1420,36848748,1630657,38479405,45.00203300000057,3475.9196230116677,0.9420560747663552,0.9495101733232856,0.29438294696604433,504,38,24,46,0.7420494699646643,0.7942511346444782,0.5169864194932653,420,208,84,968,0.6380090497737556,0.6539888682745826,0.4024472233305451,141,89,71,406,2999.0,1038.0,854.0,1107.0,1.0
multiagent_claude-opus-4.6_20260416_014046,claude-opus-4.6,claude-opus-4-6,anthropic,multiagent,M1,2026-04-16T02:39:46.465486,2999,2999,3539.687937,0.7730147575544624,0.8842443729903537,0.8248968878890138,0.8595092983278636,0.42935151841516,0.9129314076915208,0.8272369882864958,0.06591639871382636,1100,323,144,1432,36854746,1248761,38103507,215.4927549999985,5889.7263469356285,0.9485294117647058,0.9655688622754491,0.3324181206807827,516,44,12,40,0.7614840989399293,0.8150529500756429,0.518380682882641,431,197,73,979,0.6845637583892618,0.706371191135734,0.45911630667998005,153,82,59,413,2999.0,1038.0,854.0,1107.0,1.0
multiagent_claude-sonnet-4_20260416_004659,claude-sonnet-4,claude-sonnet-4-20250514,anthropic,multiagent,M1,2026-04-16T01:37:57.924581,2999,2999,3058.218411,0.7111553784860558,0.8609324758842444,0.778909090909091,0.826133909287257,0.49069487819058205,0.8926972351111674,0.7886065814321442,0.07797427652733119,1071,435,173,1320,36848748,1108065,37956813,127.16721899999996,5087.939538359778,0.9394221808014912,0.9484380880692511,0.3857371845524166,504,41,24,43,0.6865671641791046,0.7615894039735098,0.5826278065633039,414,288,90,888,0.6496815286624205,0.6910569105691057,0.5335414175353865,153,106,59,389,2999.0,1038.0,854.0,1107.0,1.0
multiagent_claude-sonnet-4.6_20260416_092325,claude-sonnet-4.6,claude-sonnet-4-6,anthropic,multiagent,M1,2026-04-16T10:30:45.586136,2999,2999,4039.649872,0.7542492917847026,0.8561093247588425,0.8019578313253012,0.8335942391984972,0.3967973860240988,0.8753289179304935,0.8027211013509952,0.11012861736334405,1065,347,179,1408,36854746,1812593,38667339,137.75313299999905,6721.861124685644,0.923076923076923,0.9283018867924526,0.29970562613013035,492,46,36,38,0.7381158167675023,0.7999250655676282,0.49113458950811156,427,226,77,950,0.674364896073903,0.6828811973807295,0.414337474081047,146,75,66,420,2999.0,1038.0,854.0,1107.0,1.0
multiagent_gemini-2.5-flash_20260416_092325,gemini-2.5-flash,google/gemini-2.5-flash,vertex_ai,multiagent,M1,2026-04-16T10:40:17.039015,2999,2999,4611.092461,0.7617274758004468,0.822347266881029,0.7908774642442985,0.8094635227092895,0.38409728907853374,0.8434604917127336,0.7795050586248333,0.13585209003215434,1023,320,221,1435,33900059,1255136,35155195,13.307857699999886,7665.693559577446,0.9408450704225352,0.9456398640996604,0.3257461036006482,501,36,27,48,0.6966911764705882,0.7288461538461538,0.44326354845081606,379,205,125,971,0.6589861751152074,0.6682242990654206,0.3887653608176543,143,79,69,416,2999.0,1038.0,854.0,1107.0,1.0
multiagent_gemini-2.5-pro_20260416_145432,gemini-2.5-pro,google/gemini-2.5-pro,vertex_ai,multiagent,M1,2026-04-16T17:40:23.692272,2999,2999,9950.830071,0.6748315982853643,0.8858520900321544,0.7660757733750435,0.8337116053865941,0.3747602254290269,0.9073203291641998,0.8391469410525582,0.06430868167202572,1102,531,142,1224,33900059,1319800,35219859,55.57307375000011,16561.80828796858,0.9429864253393665,0.9687616214206023,0.280055432523065,521,56,7,28,0.658307210031348,0.7532281205164992,0.45553593781350576,420,352,84,824,0.6491935483870969,0.7111307420494699,0.41859594058266536,161,123,51,372,2999.0,1038.0,854.0,1107.0,1.0
multiagent_gemini-3-flash_20260416_092326,gemini-3-flash,google/gemini-3-flash-preview,vertex_ai,multiagent,M1,2026-04-16T10:30:10.659864,2999,2999,4004.606534,0.7944492627927147,0.7363344051446945,0.7642886942010847,0.7472670908794258,0.34486208416660724,0.7478706255600374,0.7066213060787014,0.24035369774919615,916,237,328,1518,33900059,898370,34798429,19.645139499999722,6638.165510560203,0.9191729323308272,0.9233383685800605,0.34186196227217147,489,47,39,37,0.6492146596858639,0.6282934738548845,0.3676203906714024,310,141,194,1035,0.6190476190476191,0.576923076923077,0.2982294326658786,117,49,95,446,2999.0,1038.0,854.0,1107.0,1.0
multiagent_gemini-3.1-pro_20260416_182735,gemini-3.1-pro,google/gemini-3.1-pro-preview,vertex_ai,multiagent,M1,2026-04-16T21:36:04.161722,2999,2999,11309.074799,0.7543859649122807,0.8641479099678456,0.8055451479955039,0.839712544914857,0.4204169544081392,0.8771767003936285,0.8311287832389112,0.1085209003215434,1075,350,169,1405,33836113,921356,34757469,78.72849800000101,9420.375410862172,0.9424657534246575,0.9630459126539753,0.40367388589405934,516,51,12,33,0.7175438596491228,0.7711161387631975,0.4515274960299283,409,227,95,949,0.6912442396313364,0.7009345794392523,0.3881557619461234,150,72,62,423,2999.0,1038.0,854.0,1107.0,1.0
multiagent_gpt-4.1_20260416_082830,gpt-4.1,gpt-4.1,openai,multiagent,M1,2026-04-16T09:11:39.362876,2999,2999,2589.344429,0.820292347377472,0.7668810289389068,0.7926879933527212,0.7769995113210622,0.29758814349289536,0.7800890832437258,0.7202015852136426,0.2057877813504823,954,209,290,1546,24037087,1004058,25041145,56.10663800000019,4200.20689044981,0.9492151431209603,0.9636295463067118,0.24860766191955255,514,41,14,43,0.704612365063788,0.7092058474911103,0.3937199093438302,359,156,145,1020,0.5311475409836065,0.4303931987247609,0.19103759765258368,81,12,131,483,2999.0,1001.0,682.0,873.0,1.0
multiagent_gpt-4.1-mini_20260416_082830,gpt-4.1-mini,gpt-4.1-mini,openai,multiagent,M1,2026-04-16T09:10:32.579366,2999,2999,2522.590229,0.7801131770412287,0.7757234726688103,0.7779121322047562,0.776597456945115,0.3187919577996261,0.7979381424766852,0.7159096708935936,0.17845659163987138,965,272,279,1483,28750706,1074620,29825326,13.219674399999944,4161.427141472298,0.937037037037037,0.9496996996996996,0.255023984280075,506,46,22,38,0.669172932330827,0.6909937888198757,0.4163891853402407,356,204,148,972,0.6112759643916914,0.5292908530318602,0.24558670939327287,103,22,109,473,2999.0,1021.0,729.0,937.0,1.0
multiagent_gpt-4.1-nano_20260416_082829,gpt-4.1-nano,gpt-4.1-nano,openai,multiagent,M1,2026-04-16T08:46:53.335961,2999,2999,1103.4161,0.8604972375690608,0.5008038585209004,0.633130081300813,0.5464912280701755,0.27149452647341565,0.5338546783670224,0.4549194865513195,0.4228295819935691,623,101,621,1654,33390080,741858,34131938,3.635751199999977,1833.993529902351,0.8319148936170213,0.7745641838351821,0.2903222035460617,391,21,137,63,0.5281045751633987,0.4435660957400088,0.31530995727813094,202,59,302,1117,0.22813688212927757,0.16685205784204674,0.12043796694542803,30,21,182,474,2999.0,1038.0,825.0,1136.0,0.9903301100366789
zero_shot_claude-haiku-4.5_20260414_114654,claude-haiku-4.5,claude-haiku-4-5-20251001,anthropic,zero_shot,B1,2026-04-14T12:12:50.003595,2999,2999,1555.379565,0.5628586332811685,0.867363344051447,0.68269534957292,0.7826780792107936,0.3936453835550397,0.9253258752682254,0.8007387927888682,0.03858520900321544,1079,838,165,917,34450944,448978,34899922,36.69583399999996,2588.5718172376874,0.9099264705882353,0.9262724550898205,0.31678072698617643,495,65,33,19,0.5895020188425302,0.7304869913275517,0.4836150567326437,438,544,66,632,0.49744463373083475,0.5968928863450532,0.37119172028544845,146,229,66,266,,,,,
zero_shot_claude-opus-4.6_20260414_114654,claude-opus-4.6,claude-opus-4-6,anthropic,zero_shot,B1,2026-04-14T12:39:20.785773,2999,2999,3146.221212,0.6668584579976985,0.9316720257234726,0.7773306505700872,0.8631218349717009,0.3775030824981739,0.9641505167488408,0.8785864740517655,0.01929260450160772,1159,579,85,1176,34453943,510001,34963944,185.01973999999996,5240.168167146613,0.9402173913043479,0.9654017857142856,0.27693337237958404,519,57,9,27,0.6951310861423221,0.8148928696873902,0.4650496106537891,464,367,40,809,0.6482504604051565,0.7463952502120442,0.4198491049141407,176,155,36,340,,,,,
zero_shot_claude-sonnet-4_20260414_023502,claude-sonnet-4,claude-sonnet-4-20250514,anthropic,zero_shot,B1,2026-04-14T02:49:01.056884,2640,2999,838.616261,0.6538969616908851,0.9209302325581395,0.764774044032445,0.8513931888544891,0.45121148781855186,0.9552648552632088,0.8590402836257822,0.020465116279069766,990,524,85,1041,29526548,364290,29890838,94.04399400000007,7673.442238541244,0.9419862340216323,0.9583833533413366,0.37766366450943073,479,44,15,36,0.6559322033898305,0.7910874897792314,0.53661992760917,387,371,35,695,0.6326530612244898,0.713463751438435,0.4530370420516684,124,109,35,310,,,,,
zero_shot_claude-sonnet-4.6_20260414_114654,claude-sonnet-4.6,claude-sonnet-4-6,anthropic,zero_shot,B1,2026-04-14T12:37:12.492474,2999,2999,3017.975067,0.5993520518358532,0.8922829581993569,0.7170542635658914,0.8128295254833039,0.3583251844113649,0.961930749302158,0.8210565926596991,0.02009646302250804,1110,742,134,1013,34453943,538826,34992769,111.44421899999983,5021.725222630004,0.9277218664226898,0.9469555472543892,0.2517799808071129,507,58,21,26,0.6144156752974107,0.7463447806868411,0.44945222143160046,439,486,65,690,0.5714285714285714,0.6776859504132232,0.40704141481158396,164,198,48,297,,,,,
zero_shot_gemini-2.5-flash_20260414_013817,gemini-2.5-flash,google/gemini-2.5-flash,vertex_ai,zero_shot,B1,2026-04-14T01:58:48.905227,2999,2999,1231.353988,0.6207276736493936,0.905144694533762,0.7364290385873119,0.829160530191458,0.48391449473011955,0.9433915869644242,0.831117940087464,0.02652733118971061,1126,688,118,1067,31645982,459598,32105580,10.64278959999998,8110.198296600258,0.9246511627906977,0.9345618653629184,0.3789234838427463,497,50,31,34,0.6423049894588897,0.7785349233390119,0.5794926827184451,457,462,47,714,0.6142857142857143,0.7190635451505016,0.5181779239868083,172,176,40,319,,,,,
zero_shot_gemini-2.5-pro_20260414_025017,gemini-2.5-pro,google/gemini-2.5-pro,vertex_ai,zero_shot,B1,2026-04-14T04:58:59.439911,2999,2999,7721.97003,0.588597842835131,0.9212218649517685,0.7182701347539956,0.8276758630651453,0.47827209164740375,0.9564937810713346,0.8632443256704408,0.01527331189710611,1146,801,98,954,31645982,382795,32028777,43.385427500000105,25702.828565203854,0.9362477231329691,0.9582401193139449,0.36046776056865826,514,56,14,28,0.6156914893617021,0.7675729442970821,0.5724923811708378,463,537,41,639,0.5738539898132429,0.6897959183673469,0.5476761524481893,169,208,43,287,,,,,
zero_shot_gemini-3-flash_20260414_132601,gemini-3-flash,google/gemini-3-flash-preview,vertex_ai,zero_shot,B1,2026-04-14T15:21:47.292145,2997,2999,6946.271322,0.6470219435736677,0.830249396621078,0.7272727272727273,0.7857469164001827,0.4616844137222449,0.92313517596991,0.7414323469747778,0.02011263073209976,1032,563,211,1191,31592364,249954,31842318,16.546043999999977,11572.35128176369,0.9329660238751147,0.9502431724653947,0.33560810692636733,508,53,20,31,0.607936507936508,0.6915854098952691,0.5633222213306357,383,374,120,801,0.5766871165644172,0.6266666666666667,0.5345357003316966,141,136,71,359,,,,,
zero_shot_gemini-3.1-pro_20260414_090852,gemini-3.1-pro,google/gemini-3.1-pro-preview,vertex_ai,zero_shot,B1,2026-04-14T10:03:58.442357,2994,2999,3306.063582,0.7297650130548303,0.9016129032258065,0.8066378066378067,0.8610597658656809,0.5242690985660065,0.9343082252752802,0.83808537479019,0.03790322580645161,1118,414,122,1340,31435367,240214,31675581,65.753302,10804.537637674972,0.9433272394881169,0.965568862275449,0.40811924147689344,516,52,10,32,0.7207207207207207,0.8067473414008066,0.6295079832210041,440,279,62,896,0.7089715536105033,0.7410795974382435,0.5632544982455564,162,83,50,412,,,,,
zero_shot_gpt-4.1_20260414_104325,gpt-4.1,gpt-4.1,openai,zero_shot,B1,2026-04-14T10:52:08.544360,2528,2999,522.59217,0.7322709163346613,0.9099009900990099,0.8114790286975718,0.8677998111425874,0.4304896302199352,0.9256888438821189,0.8610622490820506,0.05643564356435644,919,336,91,1182,17838980,298795,18137775,38.06831999999997,4213.166541305807,0.9340314136125654,0.9501491265445249,0.33178712272830474,446,45,18,35,0.7471143756558237,0.8408124704770903,0.5484252664851816,356,209,32,797,0.6554621848739496,0.7039711191335739,0.43073606443006907,117,82,41,350,,,,,
zero_shot_gpt-4.1-mini_20260414_023502,gpt-4.1-mini,gpt-4.1-mini,openai,zero_shot,B1,2026-04-14T02:40:29.314040,2999,2999,326.906385,0.7340136054421769,0.867363344051447,0.7951363301400147,0.8369531492398387,0.4085508885781288,0.8923527909978786,0.8088882744464826,0.08440514469453377,1079,391,165,1364,31179932,438492,31618424,13.173560000000004,3065.382351813007,0.9120151371807,0.912533131389625,0.33501626736796625,482,47,46,37,0.7345575959933223,0.8118081180811808,0.4924407627522229,440,254,64,922,0.6840958605664488,0.7168949771689498,0.39225741412163256,157,90,55,405,,,,,
zero_shot_gpt-4.1-nano_20260414_152732,gpt-4.1-nano,gpt-4.1-nano,openai,zero_shot,B1,2026-04-14T15:29:42.422035,2998,2999,129.909094,0.7880512091038406,0.4453376205787781,0.569080636877247,0.48776192991723893,0.30849956499729514,0.517872411818347,0.37084709090690743,0.4204180064308682,554,149,690,1605,31117068,139044,31256112,3.167324399999998,842.7955349993077,0.6477832512315271,0.5488313856427379,0.2856861057197871,263,21,265,63,0.5788849347568209,0.5180467091295117,0.38638415579304597,244,95,260,1081,0.3219178082191781,0.25323275862068967,0.18015839866458702,47,33,165,461,,,,,
